Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,New_Price,Price,Car_ID,Brand,Car_Age,Price_Per_Km,Mileage_kmkg,Mileage_kmpl,Fuel_Efficiency,Engine_In_CC,Car_Type,Power_In_BHP
Tata Manza Aura Quadrajet Bs Iv,Jaipur,2012,79000,Diesel,Manual,First,5,,2.59,7MGP,Tata,13,3.28e-05,,21.12,high,1248.0,Sedan,88.8
Mahindra Xuv500 W10 Awd,Pune,2015,87900,Diesel,Manual,First,7,,12.01,CZA7,Mahindra,10,0.0001366,,16.0,high,2179.0,SUV,140.0
Maruti Swift Dzire 1.2 Vxi Bsiv,Delhi,2010,72425,Petrol,Manual,Second,5,,2.45,6S12,Maruti,15,3.38e-05,,17.5,high,1197.0,Hatchback,85.8
Audi Q3 35 Tdi Quattro Premium Plus,Bangalore,2015,38000,Diesel,Automatic,First,5,,29.0,HIU5,Audi,10,0.0007632,,15.73,high,1968.0,SUV,174.33
Ford Fiesta 1.4 Sxi Tdci,Hyderabad,2008,83000,Diesel,Manual,Second,5,,2.4,EEKB,Ford,17,2.89e-05,,17.8,high,1399.0,Sedan,127.9431071655041
Mercedes-Benz New C-Class C 220 Cdi Elegance At,Hyderabad,2010,107000,Diesel,Automatic,First,5,,11.99,3OO0,Mercedes-Benz,15,0.0001121,,14.84,medium,2143.0,SUV,170.0
Honda City I Vtec Cvt Vx,Delhi,2015,51000,Petrol,Automatic,First,5,,7.9,6DYU,Honda,10,0.0001549,,18.0,high,1497.0,Sedan,117.3
Toyota Innova 2.5 Gx 7 Str,Pune,2010,140000,Diesel,Manual,Third,7,,6.25,JVHK,Toyota,15,4.46e-05,,12.8,medium,2494.0,SUV,102.0
Chevrolet Beat Lt,Pune,2011,48000,Petrol,Manual,Second,5,,1.8,RL1U,Chevrolet,14,3.75e-05,,18.6,high,1199.0,Hatchback,79.4
Maruti Wagon R Lxi Cng,Delhi,2013,62000,CNG,Manual,First,5,,2.8,CSOU,Maruti,12,4.52e-05,26.6,,high,998.0,Hatchback,58.16
Honda Jazz 1.2 S I Vtec,Mumbai,2015,31000,Petrol,Manual,First,5,,4.9,WHFC,Honda,10,0.0001581,,18.7,high,1199.0,Hatchback,88.7
Nissan Micra Xl Primo,Jaipur,2010,75055,Petrol,Manual,First,5,,2.25,Z2UI,Nissan,15,3e-05,,18.06,high,1198.0,Hatchback,75.0
Maruti Ciaz At Zxi,Coimbatore,2017,51210,Petrol,Automatic,First,5,,8.89,II00,Maruti,8,0.0001736,,19.12,high,1373.0,Sedan,91.1
Toyota Fortuner 4X2 At,Mumbai,2012,87000,Diesel,Automatic,First,7,,15.0,JIS5,Toyota,13,0.0001724,,12.55,medium,2982.0,Luxury Car,168.5
Ford Aspire Ambiente Diesel,Kolkata,2018,17000,Diesel,Manual,First,5,7.56 Lakh,5.65,BKCR,Ford,7,0.0003324,,26.1,high,1498.0,Sedan,99.0
Maruti Ertiga Zdi,Jaipur,2014,57000,Diesel,Manual,First,7,,7.0,L3UN,Maruti,11,0.0001228,,20.77,high,1248.0,Sedan,88.8
Maruti Alto 800 Lxi,Hyderabad,2016,9370,Petrol,Manual,First,5,,2.95,L14U,Maruti,9,0.0003148,,22.74,high,796.0,Hatchback,47.3
Honda Brio V Mt,Chennai,2013,53226,Petrol,Manual,First,5,,3.3,4ULU,Honda,12,6.2e-05,,19.4,high,1198.0,Hatchback,86.8
Hyundai Verna Transform Crdi Vgt Sx Abs,Hyderabad,2010,120000,Diesel,Manual,Second,5,,3.5,Q6PT,Hyundai,15,2.92e-05,,16.2,high,1493.0,Sedan,110.0
Honda City 1.5 Gxi,Jaipur,2007,75055,Petrol,Manual,First,5,,2.3,ZKJ1,Honda,18,3.06e-05,,12.8,medium,1493.0,Sedan,100.0
Hyundai Creta 1.6 Crdi Sx,Coimbatore,2017,37247,Diesel,Manual,First,5,,13.69,481T,Hyundai,8,0.0003675,,19.67,high,1582.0,Sedan,126.2
Toyota Etios Liva Gd,Delhi,2013,64000,Diesel,Manual,First,5,,3.1,R8L1,Toyota,12,4.84e-05,,23.59,high,1364.0,Sedan,67.06
Hyundai Sonata Transform 2.4 Gdi Mt,Mumbai,2014,12000,Petrol,Manual,First,5,,12.75,571B,Hyundai,11,0.0010625,,13.44,medium,2359.0,SUV,198.25
Hyundai Creta 1.6 Crdi Sx Option,Pune,2017,40158,Diesel,Manual,First,5,,13.75,9ERT,Hyundai,8,0.0003424,,19.67,high,1582.0,Sedan,126.2
Honda Jazz 1.2 Sv I Vtec,Chennai,2017,11000,Petrol,Manual,First,5,,6.75,1PCE,Honda,8,0.0006136,,18.7,high,1199.0,Hatchback,88.7
Volkswagen Vento Diesel Comfortline,Chennai,2014,70010,Diesel,Manual,First,5,,5.25,H8EI,Volkswagen,11,7.5e-05,,20.54,high,1598.0,Sedan,103.6
Mahindra Xuv500 W6 2Wd,Mumbai,2015,82000,Diesel,Manual,First,7,,8.75,CWDZ,Mahindra,10,0.0001067,,16.0,high,2179.0,SUV,140.0
Mahindra Tuv 300 2015-2019 T8,Kochi,2017,57259,Diesel,Manual,First,7,,8.87,KIZQ,Mahindra,8,0.0001549,,18.49,high,1493.0,Sedan,100.0
Honda Accord 2001-2003 2.3 Vti L At,Bangalore,2010,84000,Petrol,Automatic,Second,5,,6.5,CP0C,Honda,15,7.74e-05,,11.1,medium,2354.0,SUV,142.0
Maruti Ertiga Vdi,Pune,2012,168000,Diesel,Manual,First,7,,4.5,VSKS,Maruti,13,2.68e-05,,20.77,high,1248.0,Sedan,88.76
Mahindra Ssangyong Rexton Rx5,Hyderabad,2012,73670,Diesel,Manual,First,7,,12.5,4PWH,Mahindra,13,0.0001697,,12.83,medium,2696.0,Luxury Car,162.0
Toyota Fortuner 4X2 At,Delhi,2014,89540,Diesel,Automatic,First,7,,16.8,VYR3,Toyota,11,0.0001876,,12.55,medium,2982.0,Luxury Car,168.5
Maruti Ertiga Zdi,Hyderabad,2016,85423,Diesel,Manual,First,7,,8.75,2GRH,Maruti,9,0.0001024,,20.77,high,1248.0,Sedan,88.8
Hyundai Elantra Crdi Sx At,Pune,2013,48823,Diesel,Automatic,First,5,,8.5,1DNK,Hyundai,12,0.0001741,,19.5,high,1582.0,Sedan,126.24
Hyundai I10 Magna 1.2,Kolkata,2011,35082,Petrol,Manual,First,5,,2.21,TQPX,Hyundai,14,6.3e-05,,20.36,high,1197.0,Hatchback,78.9
Maruti Omni Mpi Std Bsiv,Jaipur,2012,126000,Petrol,Manual,First,5,,1.6,ZWKT,Maruti,13,1.27e-05,,16.8,high,796.0,Hatchback,34.2
Honda Amaze Vx At I-Vtech,Delhi,2016,19000,Petrol,Automatic,First,5,,6.25,DCSS,Honda,9,0.0003289,,15.5,high,1198.0,Hatchback,86.7
Honda Civic 2006-2010 1.8 V At,Mumbai,2007,69000,Petrol,Automatic,Second,5,,2.25,MZ13,Honda,18,3.26e-05,,12.9,medium,1799.0,SUV,130.0
Mercedes-Benz Cla 200 Cdi Sport,Kochi,2019,29836,Diesel,Automatic,First,5,43.07 Lakh,25.75,V43X,Mercedes-Benz,6,0.0008631,,17.9,high,2143.0,SUV,136.0
Skoda Superb 1.8 Tfsi Mt,Ahmedabad,2010,48002,Petrol,Manual,Second,5,,6.75,99KO,Skoda,15,0.0001406,,13.14,medium,1798.0,SUV,157.8
Maruti Ciaz Zdi Plus Shvs,Ahmedabad,2015,52324,Diesel,Manual,First,5,,6.25,RYD6,Maruti,10,0.0001194,,28.09,high,1248.0,Sedan,88.5
Ford Ecosport 1.5 Dv5 Mt Titanium Optional,Delhi,2013,65000,Diesel,Manual,First,5,,5.1,A4BV,Ford,12,7.85e-05,,22.7,high,1498.0,Sedan,89.84
Mercedes-Benz M-Class Ml 320 Cdi,Mumbai,2009,66000,Diesel,Automatic,Second,5,,10.75,KENP,Mercedes-Benz,16,0.0001629,,8.7,low,2987.0,Luxury Car,224.34
Hyundai Grand I10 Crdi Sportz,Hyderabad,2016,75700,Diesel,Manual,First,5,,5.7,HV7A,Hyundai,9,7.53e-05,,24.0,high,1120.0,Hatchback,70.0
Volkswagen Vento Diesel Breeze,Bangalore,2013,43000,Diesel,Manual,First,5,,5.95,1AJ5,Volkswagen,12,0.0001384,,20.5,high,1598.0,Sedan,105.0
Chevrolet Beat Diesel Lt,Kochi,2012,42706,Diesel,Manual,First,5,,2.4,S776,Chevrolet,13,5.62e-05,,25.44,high,936.0,Hatchback,56.3
Mahindra Quanto C6,Mumbai,2013,35000,Diesel,Manual,First,7,,3.49,VVML,Mahindra,12,9.97e-05,,17.21,high,1493.0,Sedan,100.0
Hyundai I10 Asta 1.2 At With Sunroof,Hyderabad,2011,54348,Petrol,Automatic,First,5,,4.0,3RJ8,Hyundai,14,7.36e-05,,19.2,high,1197.0,Hatchback,80.0
Toyota Etios Liva 1.4 Gd,Delhi,2013,84000,Diesel,Manual,First,5,7.83 Lakh,3.85,5QM3,Toyota,12,4.58e-05,,23.59,high,1364.0,Sedan,67.04
Toyota Corolla Altis 2008-2013 1.8 Vl At,Mumbai,2010,63298,Petrol,Automatic,First,5,,3.95,I7VK,Toyota,15,6.24e-05,,14.53,medium,1794.0,SUV,138.1
Hyundai I10 Magna 1.2,Jaipur,2013,75049,Petrol,Manual,Second,5,,3.0,HZCT,Hyundai,12,4e-05,,20.36,high,1197.0,Hatchback,78.9
Ford Figo Aspire 1.2 Ti-Vct Titanium,Kochi,2018,24237,Petrol,Manual,First,5,,6.7,UB1T,Ford,7,0.0002764,,18.16,high,1196.0,Hatchback,86.8
Maruti Ritz Zxi,Coimbatore,2016,22767,Petrol,Manual,First,5,,6.14,NFLT,Maruti,9,0.0002697,,18.5,high,1197.0,Hatchback,85.8
Hyundai I20 Sportz At 1.4,Bangalore,2012,58000,Petrol,Automatic,Second,5,,4.4,YKFK,Hyundai,13,7.59e-05,,15.0,medium,1396.0,Sedan,98.6
Maruti Swift Dzire Ldi,Pune,2017,57000,Diesel,Manual,First,5,,4.25,02FI,Maruti,8,7.46e-05,,26.59,high,1248.0,Sedan,74.0
Bmw 7 Series 2007-2012 750Li,Kochi,2010,50161,Petrol,Automatic,First,5,,25.93,GHMT,Bmw,15,0.0005169,,8.77,low,4395.0,Sports Car,402.0
Maruti S Cross Ddis 320 Alpha,Kolkata,2016,45000,Diesel,Manual,First,5,,7.0,7UBC,Maruti,9,0.0001556,,22.7,high,1598.0,Sedan,118.0
Toyota Fortuner 4X4 At,Coimbatore,2017,68319,Diesel,Automatic,First,7,,25.12,2N4M,Toyota,8,0.0003677,,12.55,medium,2982.0,Luxury Car,168.5
Hyundai Eon 1.0 Magna Plus Option O,Kochi,2017,30711,Petrol,Manual,First,5,,4.45,826V,Hyundai,8,0.0001449,,20.3,high,998.0,Hatchback,68.05
Hyundai I20 1.4 Crdi Magna,Kolkata,2011,38277,Diesel,Manual,First,5,,2.4,ZMHT,Hyundai,14,6.27e-05,,21.9,high,1396.0,Sedan,90.0
Volkswagen Vento Diesel Highline,Pune,2012,115000,Diesel,Manual,Second,5,,4.33,BMY2,Volkswagen,13,3.77e-05,,20.54,high,1598.0,Sedan,103.6
Maruti Swift Dzire Vxi At,Coimbatore,2017,46849,Petrol,Automatic,First,5,,6.93,NY8H,Maruti,8,0.0001479,,18.5,high,1197.0,Hatchback,83.14
Hyundai I20 Magna 1.4 Crdi,Ahmedabad,2014,64000,Diesel,Manual,First,5,,4.25,UP1J,Hyundai,11,6.64e-05,,21.9,high,1396.0,Sedan,90.0
Mercedes-Benz E-Class 2009-2013 E250 Cdi Blue Efficiency,Pune,2010,130923,Diesel,Automatic,First,5,,12.5,NNSK,Mercedes-Benz,15,9.55e-05,,14.21,medium,2143.0,SUV,203.0
Hyundai Grand I10 Sportz,Chennai,2015,15000,Petrol,Manual,First,5,,4.9,F6T7,Hyundai,10,0.0003267,,18.9,high,1197.0,Hatchback,82.0
Hyundai I20 1.4 Crdi Sportz,Mumbai,2014,32720,Diesel,Manual,First,5,,4.5,TSU4,Hyundai,11,0.0001375,,23.0,high,1396.0,Sedan,90.0
Renault Kwid Rxt,Jaipur,2016,12500,Petrol,Manual,First,5,,3.0,2YR8,Renault,9,0.00024,,25.17,high,799.0,Hatchback,53.3
Hyundai Xcent 1.2 Kappa At Sx Option,Chennai,2015,59800,Petrol,Automatic,First,5,,5.8,TTIQ,Hyundai,10,9.7e-05,,16.9,high,1197.0,Hatchback,82.0
Volkswagen Vento Petrol Highline,Pune,2011,54211,Petrol,Manual,First,5,,3.33,8W0R,Volkswagen,14,6.14e-05,,15.04,high,1598.0,Sedan,103.6
Chevrolet Cruze Ltz At,Kochi,2015,62242,Diesel,Automatic,First,5,,6.62,DES6,Chevrolet,10,0.0001064,,14.39,medium,1998.0,SUV,163.7
Nissan Terrano Xl 110 Ps,Mumbai,2015,54000,Diesel,Manual,Second,5,,5.75,YEPM,Nissan,10,0.0001065,,19.01,high,1461.0,Sedan,108.5
Hyundai Verna 1.6 Sx,Hyderabad,2012,65000,Diesel,Manual,First,5,,6.2,0HNG,Hyundai,13,9.54e-05,,22.32,high,1582.0,Sedan,126.32
Maruti Celerio Vxi Amt,Chennai,2015,55000,Petrol,Automatic,First,5,6 Lakh,3.5,4U4W,Maruti,10,6.36e-05,,23.1,high,998.0,Hatchback,67.04
Maruti Wagon R Lxi,Pune,2010,71000,Petrol,Manual,First,5,,2.0,4GQ2,Maruti,15,2.82e-05,,18.9,high,998.0,Hatchback,67.1
Hyundai I20 Magna Optional 1.4 Crdi,Chennai,2012,70000,Diesel,Manual,First,5,,4.0,18D8,Hyundai,13,5.71e-05,,21.9,high,1396.0,Sedan,88.8
Audi A4 1.8 Tfsi,Mumbai,2011,53000,Petrol,Automatic,First,5,,9.5,4UM1,Audi,14,0.0001792,,12.3,medium,1781.0,SUV,163.2
Bmw X1 Sdrive20D,Mumbai,2013,43000,Diesel,Automatic,First,5,,17.5,KX78,Bmw,12,0.000407,,17.05,high,1995.0,SUV,184.0
Skoda Rapid 1.6 Mpi At Elegance Plus,Mumbai,2015,54000,Petrol,Automatic,First,5,,6.11,IVUR,Skoda,10,0.0001131,,14.3,medium,1598.0,Sedan,103.52
Hyundai I10 Magna,Ahmedabad,2014,51000,Petrol,Manual,First,5,,3.75,RB5B,Hyundai,11,7.35e-05,,20.36,high,1197.0,Hatchback,78.9
Mitsubishi Pajero 2.8 Glx Crz,Hyderabad,2007,78000,Diesel,Manual,Second,6,,6.2,ZKBV,Mitsubishi,18,7.95e-05,,10.5,medium,2835.0,Luxury Car,107.2
Honda City I Dtec Sv,Mumbai,2014,25000,Diesel,Manual,First,5,,6.15,R603,Honda,11,0.000246,,26.0,high,1498.0,Sedan,98.6
Maruti Alto K10 2010-2014 Vxi,Pune,2012,12600,Petrol,Manual,First,5,,2.4,168U,Maruti,13,0.0001905,,20.92,high,998.0,Hatchback,67.1
Maruti Swift Ldi Bsiii,Pune,2009,80000,Diesel,Manual,Fourth & Above,5,,2.15,PZ9T,Maruti,16,2.69e-05,,17.8,high,1248.0,Sedan,75.0
Hyundai Grand I10 Magna,Kolkata,2016,21000,Petrol,Manual,First,5,,3.75,L7C6,Hyundai,9,0.0001786,,18.9,high,1197.0,Hatchback,82.0
Ford Figo Petrol Zxi,Mumbai,2011,32000,Petrol,Manual,Second,5,,2.15,GES8,Ford,14,6.72e-05,,15.6,high,1196.0,Hatchback,70.0
Hyundai Grand I10 Sportz Edition,Bangalore,2015,50000,Petrol,Manual,First,5,,4.75,Q9SY,Hyundai,10,9.5e-05,,18.9,high,1197.0,Hatchback,81.86
Maruti Sx4 Vxi Bsiv,Mumbai,2010,47500,Petrol,Manual,First,5,,2.45,LP5C,Maruti,15,5.16e-05,,15.5,high,1586.0,Sedan,103.3
Honda City I-Vtec Vx,Mumbai,2017,7500,Petrol,Manual,First,5,13.76 Lakh,11.15,OQH8,Honda,8,0.0014867,,17.4,high,1497.0,Sedan,117.3
Renault Duster 110Ps Diesel Rxz Amt,Jaipur,2016,68163,Diesel,Automatic,First,5,14.11 Lakh,8.9,WFR2,Renault,9,0.0001306,,19.6,high,1461.0,Sedan,108.45
Honda Amaze S I-Dtech,Ahmedabad,2014,61000,Diesel,Manual,First,5,,4.35,UCW1,Honda,11,7.13e-05,,25.8,high,1498.0,Sedan,98.6
Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,2015,100000,Diesel,Manual,Second,7,,12.0,QPD7,Toyota,10,0.00012,,12.99,medium,2494.0,SUV,100.6
Bmw 3 Series 320D Highline,Mumbai,2009,61500,Diesel,Automatic,Second,5,,8.5,G9Q9,Bmw,16,0.0001382,,16.07,high,1995.0,SUV,181.0
Hyundai I10 Magna 1.1 Itech Se,Kochi,2017,42883,Petrol,Manual,First,5,,4.27,ZR2K,Hyundai,8,9.96e-05,,19.81,high,1086.0,Hatchback,68.05
Renault Duster 85Ps Diesel Rxl Optional With Nav,Jaipur,2012,97000,Diesel,Manual,Second,5,,4.25,J7DZ,Renault,13,4.38e-05,,20.45,high,1461.0,Sedan,83.8
Mitsubishi Outlander 2.4,Bangalore,2010,39525,Petrol,Automatic,First,5,,9.25,X7Y2,Mitsubishi,15,0.000234,,11.3,medium,2360.0,SUV,170.0
Maruti Vitara Brezza Ldi,Kochi,2017,35384,Diesel,Manual,First,5,9.12 Lakh,8.61,ODDV,Maruti,8,0.0002433,,24.3,high,1248.0,Sedan,88.5
Mercedes-Benz R-Class R350 Cdi 4Matic,Hyderabad,2010,46000,Diesel,Automatic,First,7,,28.0,AVWA,Mercedes-Benz,15,0.0006087,,11.8,medium,2987.0,Luxury Car,261.0
Ford Ecosport 1.5 Diesel Titanium,Coimbatore,2018,32189,Diesel,Manual,First,5,11.2 Lakh,9.25,RDUX,Ford,7,0.0002874,,23.0,high,1498.0,Sedan,98.96
Hyundai Verna 1.6 Crdi At Sx Option,Chennai,2016,27000,Diesel,Automatic,First,5,,8.6,0O3P,Hyundai,9,0.0003185,,19.08,high,1582.0,Sedan,126.2
Volkswagen Polo 1.2 Mpi Highline,Coimbatore,2018,22734,Petrol,Manual,First,5,,7.53,NDYS,Volkswagen,7,0.0003312,,16.47,high,1198.0,Hatchback,74.0
Renault Duster 110Ps Diesel Rxl,Mumbai,2014,58002,Diesel,Manual,First,5,,5.75,VC3O,Renault,11,9.91e-05,,19.64,high,1461.0,Sedan,108.45
Honda Brio S Option At,Chennai,2012,31500,Petrol,Automatic,First,5,,4.15,R4TW,Honda,13,0.0001317,,16.5,high,1198.0,Hatchback,86.8
Ford Figo 2015-2019 1.2P Titanium Mt,Coimbatore,2017,30933,Petrol,Manual,First,5,,5.84,743S,Ford,8,0.0001888,,18.16,high,1196.0,Hatchback,86.8
Audi A6 2.0 Tdi Design Edition,Kolkata,2012,27090,Diesel,Automatic,First,5,,16.5,IM7V,Audi,13,0.0006091,,18.53,high,1968.0,SUV,187.74
Bmw X5 2014-2019 Xdrive 30D Design Pure Experience 7 Seater,Mumbai,2015,29500,Diesel,Automatic,First,7,,43.0,NVIM,Bmw,10,0.0014576,,15.97,high,2993.0,Luxury Car,258.0
Hyundai I10 Sportz Option,Pune,2013,45000,Petrol,Manual,First,5,,3.55,RFEU,Hyundai,12,7.89e-05,,20.36,high,1197.0,Hatchback,78.9
Hyundai I20 1.2 Asta Option,Hyderabad,2018,11691,Petrol,Manual,First,5,,8.9,D9C6,Hyundai,7,0.0007613,,18.6,high,1197.0,Hatchback,81.83
Skoda Octavia L And K 1.9 Tdi Mt,Hyderabad,2006,121000,Diesel,Manual,Second,5,,2.5,A7DP,Skoda,19,2.07e-05,,16.4,high,1896.0,SUV,90.0
Hyundai Verna Transform Sx Vgt Crdi,Hyderabad,2010,118077,Diesel,Manual,First,5,,3.85,O06U,Hyundai,15,3.26e-05,,16.2,high,1493.0,Sedan,110.0
Hyundai Verna 1.6 Sx Vtvt (O) At,Chennai,2012,36300,Petrol,Automatic,Third,5,,7.5,W4GV,Hyundai,13,0.0002066,,17.1,high,1591.0,Sedan,121.4
Hyundai Getz Gvs,Mumbai,2005,90000,Petrol,Manual,Second,5,,1.8,7HZC,Hyundai,20,2e-05,,15.3,high,1341.0,Sedan,61.0
Ford Figo Diesel Exi,Chennai,2010,78000,Diesel,Manual,First,5,,2.25,9O85,Ford,15,2.88e-05,,20.0,high,1399.0,Sedan,68.0
Audi A6 2011-2015 35 Tdi Technology,Mumbai,2015,42000,Diesel,Automatic,First,5,,24.25,R9ZH,Audi,10,0.0005774,,17.68,high,1968.0,SUV,174.33
Volkswagen Polo 1.2 Mpi Highline,Mumbai,2015,27000,Petrol,Manual,First,5,,4.35,8KAW,Volkswagen,10,0.0001611,,16.47,high,1198.0,Hatchback,74.0
Bmw X1 Sdrive20D,Kolkata,2012,22000,Diesel,Automatic,First,5,,11.5,9X3V,Bmw,13,0.0005227,,17.05,high,1995.0,SUV,184.0
Honda City I Vtec Sv,Kolkata,2014,49000,Petrol,Manual,First,5,,4.75,D6S7,Honda,11,9.69e-05,,17.4,high,1497.0,Sedan,117.3
Hyundai I20 Sportz Option Diesel,Hyderabad,2012,42600,Diesel,Manual,First,5,,4.99,W384,Hyundai,13,0.0001171,,23.0,high,1396.0,Sedan,90.0
Honda Jazz 1.2 V Cvt I Vtec,Coimbatore,2018,12794,Petrol,Automatic,First,5,,9.15,TVAO,Honda,7,0.0007152,,19.0,high,1199.0,Hatchback,88.7
Maruti Swift 1.3 Vxi,Jaipur,2006,125000,Petrol,Manual,Fourth & Above,5,,2.35,LRHN,Maruti,19,1.88e-05,,16.1,high,1497.0,Sedan,97.10749623493976
Honda Cr-V 2.4 At,Hyderabad,2014,88046,Petrol,Automatic,First,5,,13.99,4UFD,Honda,11,0.0001589,,10.1,medium,2354.0,SUV,152.0
Mercedes-Benz A Class A180 Cdi,Bangalore,2014,8000,Diesel,Automatic,Second,5,,19.75,YHWN,Mercedes-Benz,11,0.0024688,,20.0,high,2143.0,SUV,107.3
Mahindra Xuv500 At W10 Awd,Coimbatore,2018,82739,Diesel,Automatic,First,7,,16.77,7G3U,Mahindra,7,0.0002027,,16.0,high,2179.0,SUV,140.0
Mahindra Bolero Slx 2Wd,Bangalore,2006,193000,Diesel,Manual,Third,7,,2.5,FW6Y,Mahindra,19,1.3e-05,,13.6,medium,2523.0,Luxury Car,63.0
Renault Scala Rxl At,Mumbai,2013,7000,Petrol,Automatic,First,5,,3.65,KG6X,Renault,12,0.0005214,,17.97,high,1498.0,Sedan,99.6
Land Rover Freelander 2 Hse Sd4,Ahmedabad,2012,60000,Diesel,Automatic,Second,5,,23.5,EHLQ,Land Rover,13,0.0003917,,12.35,medium,2179.0,SUV,187.74
Maruti Alto 800 Vxi,Pune,2017,38000,Petrol,Manual,First,5,,3.11,MMSD,Maruti,8,8.18e-05,,22.74,high,796.0,Hatchback,47.3
Toyota Etios G,Kochi,2013,56344,Petrol,Manual,First,5,,4.57,BZZ6,Toyota,12,8.11e-05,,17.6,high,1496.0,Sedan,88.73
Hyundai I20 Sportz Option,Mumbai,2014,17858,Petrol,Manual,First,5,,5.32,EEJN,Hyundai,11,0.0002979,,17.0,high,1197.0,Hatchback,80.0
Hyundai I10 Sportz,Hyderabad,2012,53000,Petrol,Manual,First,5,,3.2,O8HA,Hyundai,13,6.04e-05,,20.36,high,1197.0,Hatchback,78.9
Maruti Swift Vdi Bsiv,Kochi,2016,67906,Diesel,Manual,First,5,,5.63,DNW4,Maruti,9,8.29e-05,,25.2,high,1248.0,Sedan,74.0
Hyundai Eon Magna Plus,Hyderabad,2015,19000,Petrol,Manual,First,5,,3.0,A9PW,Hyundai,10,0.0001579,,21.1,high,814.0,Hatchback,55.2
Bmw 3 Series 320D,Mumbai,2010,67000,Diesel,Automatic,Second,5,47.87 Lakh,9.25,RU13,Bmw,15,0.0001381,,22.69,high,1995.0,SUV,190.0
Tata Indigo Xl Classic Dicor,Delhi,2011,80000,Diesel,Manual,First,5,,1.2,QQX4,Tata,14,1.5e-05,,23.57,high,1396.0,Sedan,70.0
Maruti Alto 800 Lxi,Delhi,2015,61000,Petrol,Manual,First,5,,2.15,2MWL,Maruti,10,3.52e-05,,22.74,high,796.0,Hatchback,47.3
Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,Diesel,Manual,First,5,,3.05,86VH,Volkswagen,15,7.82e-05,,22.07,high,1199.0,Hatchback,73.9
Toyota Corolla Altis Vl At,Ahmedabad,2014,59000,Petrol,Automatic,First,5,,11.5,D3ZI,Toyota,11,0.0001949,,14.28,medium,1798.0,SUV,138.03
Hyundai Santro Xing Gls,Hyderabad,2008,80931,Petrol,Manual,First,5,,2.3,3JGL,Hyundai,17,2.84e-05,,17.92,high,1086.0,Hatchback,62.1
Maruti Swift Zxi,Kolkata,2016,34000,Petrol,Manual,First,5,,4.95,UNLV,Maruti,9,0.0001456,,20.4,high,1197.0,Hatchback,81.8
Renault Scala Diesel Rxl,Hyderabad,2013,130000,Diesel,Manual,First,5,,4.75,OR6K,Renault,12,3.65e-05,,21.64,high,1461.0,Sedan,84.8
Maruti Vitara Brezza Zdi Plus,Coimbatore,2018,52380,Diesel,Manual,First,5,12.47 Lakh,10.15,OZF4,Maruti,7,0.0001938,,24.3,high,1248.0,Sedan,88.5
Nissan Micra Xv,Kolkata,2011,44000,Petrol,Manual,First,5,,2.65,AQDO,Nissan,14,6.02e-05,,18.06,high,1198.0,Hatchback,75.0
Ford Figo Diesel Exi,Hyderabad,2015,84000,Diesel,Manual,First,5,,3.8,G0XK,Ford,10,4.52e-05,,20.0,high,1399.0,Sedan,68.05
Honda Cr-V 2.0 At,Kochi,2017,41697,Petrol,Automatic,First,5,,16.68,Z0VG,Honda,8,0.0004,,13.1,medium,1997.0,SUV,141.1
Nissan Terrano Xv 110 Ps,Pune,2014,163000,Diesel,Manual,First,5,,5.0,LXBO,Nissan,11,3.07e-05,,19.01,high,1461.0,Sedan,108.5
Toyota Etios Liva 1.2 G,Chennai,2011,42000,Petrol,Manual,Second,5,6.51 Lakh,3.75,YSTZ,Toyota,14,8.93e-05,,17.71,high,1197.0,Hatchback,78.9
Hyundai I20 Asta 1.4 Crdi,Jaipur,2013,129000,Diesel,Manual,Third,5,,4.11,KS37,Hyundai,12,3.19e-05,,21.27,high,1396.0,Sedan,88.76
Ford Figo Aspire 1.2 Ti-Vct Ambiente,Chennai,2015,32200,Petrol,Manual,Second,5,,4.25,E7O7,Ford,10,0.000132,,18.16,high,1196.0,Hatchback,86.8
Mitsubishi Pajero 2.8 Glx Crz,Mumbai,2004,129000,Diesel,Manual,First,6,,3.45,2O2X,Mitsubishi,21,2.67e-05,,10.5,medium,2835.0,Luxury Car,107.2
Audi A4 2.0 Tdi 177 Bhp Premium Plus,Bangalore,2014,40000,Diesel,Automatic,First,5,,22.5,MFAB,Audi,11,0.0005625,,17.11,high,1968.0,SUV,174.33
Toyota Innova 2.0 E,Delhi,2006,150000,Petrol,Manual,First,8,,4.5,TSPE,Toyota,19,3e-05,,12.4,medium,1998.0,SUV,132.0
Chevrolet Aveo U-Va 1.2 Ls,Jaipur,2007,140000,Petrol,Manual,First,5,,0.9,ZZW3,Chevrolet,18,6.4e-06,,15.26,high,1150.0,Hatchback,74.9
Hyundai Getz Gls,Hyderabad,2006,63181,Petrol,Manual,First,5,,1.85,Z0XL,Hyundai,19,2.93e-05,,15.3,high,1341.0,Sedan,83.0
Honda Amaze S I-Dtech,Kolkata,2013,39575,Diesel,Manual,First,5,,3.25,8QZP,Honda,12,8.21e-05,,25.8,high,1498.0,Sedan,98.6
Maruti Swift Vdi Bsiv W Abs,Pune,2010,63600,Diesel,Manual,Second,5,,3.1,Q1DI,Maruti,15,4.87e-05,,17.8,high,1248.0,Sedan,127.9431071655041
